,User-ID,ISBN,Book-Rating
622934,150968,0971880107,0
626047,151806,044021145X,0
627316,152249,0316569321,0
627345,152249,0345339703,0
627494,152249,059035342X,0
627503,152249,0671510053,0
627515,152249,067976402X,0
627596,152249,1400034779,0
631982,153662,0060502258,10
632021,153662,0060928336,0
632026,153662,0060976845,0
632028,153662,0060987103,0
632040,153662,0061009059,9
632047,153662,006101351X,10
632263,153662,014028009X,9
632319,153662,0142000205,0
632320,153662,0142001740,0
632344,153662,0156027321,0
632478,153662,0312195516,0
632637,153662,0316284955,9
632641,153662,0316601950,0
632642,153662,0316666343,0
632644,153662,0316769487,0
632692,153662,0345337662,0
632693,153662,0345339703,10
632695,153662,0345342968,10
632746,153662,0345417623,0
633634,153662,0375706771,9
633637,153662,0375727345,5
634019,153662,0385265700,0
634286,153662,0439064872,10
634326,153662,043935806X,10
634385,153662,0440211727,10
634394,153662,0440213525,10
634395,153662,0440214041,9
634424,153662,0440221471,0
634425,153662,044022165X,0
634458,153662,0440226104,0
634464,153662,0440226430,0
634497,153662,0440236673,0
634508,153662,044023722X,0
634519,153662,0440241073,0
634661,153662,044651652X,0
634706,153662,0446605239,0
634718,153662,0446606812,0
634733,153662,0446608955,0
634742,153662,0446610038,0
634754,153662,0446611212,0
634769,153662,0446672211,0
635169,153662,0452282152,0
635436,153662,0515131229,10
635599,153662,0553268880,0
635620,153662,0553279912,0
635755,153662,0553572997,10
635895,153662,059035342X,10
636069,153662,0671001795,0
636401,153662,0679746048,0
636405,153662,067976402X,10
636409,153662,0679781587,0
636448,153662,068484477X,0
636460,153662,0684872153,0
636592,153662,0743418174,0
636802,153662,0786868716,0
636847,153662,0804106304,9
636865,153662,0804114986,0
637293,153662,0842329129,9
637610,153662,0971880107,0
637615,153662,1400034779,0
642333,155147,0060928336,0
642335,155147,0060934417,7
642340,155147,0060976845,0
642341,155147,0060987103,0
642343,155147,006101351X,0
642362,155147,014028009X,0
642373,155147,0312195516,7
642381,155147,0312983271,0
642386,155147,0316601950,0
642413,155147,0345443284,0
642421,155147,0375706771,0
642423,155147,0375707972,0
642424,155147,0375727345,0
642436,155147,0380730138,0
642444,155147,0385265700,0
642450,155147,0385720106,5
642498,155147,0440222656,0
642501,155147,0440226430,0
642511,155147,0446310786,0
642518,155147,0446606812,0
642519,155147,0446672211,7
642522,155147,0449212602,8
642539,155147,0452282829,0
642566,155147,0553268880,7
642570,155147,0553279912,0
642583,155147,059035342X,0
642590,155147,0671003755,0
642614,155147,067976402X,0
642620,155147,068484477X,0
642627,155147,0743418174,0
642635,155147,080410526X,7
642636,155147,0804106304,0
642637,155147,0804114986,0
642655,155147,0842329129,0
642685,155147,0971880107,0
645229,156150,0060392452,0
645252,156150,0060934417,0
645255,156150,0060938455,0
645259,156150,0060976845,0
645261,156150,0060987103,0
645262,156150,006101351X,0
645330,156150,0140293248,0
645345,156150,0142001740,0
645379,156150,0312195516,0
645389,156150,0312278586,0
645422,156150,0316601950,0
645424,156150,0316666343,0
645426,156150,0316769487,0
645444,156150,0345339681,0
645445,156150,0345342968,0
645453,156150,0345387651,0
645471,156150,0345443284,0
645490,156150,0375706771,0
645533,156150,0380789035,0
645572,156150,0385722206,0
645656,156150,0439064872,10
645660,156150,043935806X,8
645689,156150,044021145X,0
645695,156150,0440222656,0
645699,156150,0440226104,6
645700,156150,0440226430,7
645719,156150,044651652X,0
645731,156150,0446611212,0
645734,156150,0446672211,0
645754,156150,0449212602,0
645813,156150,0452282152,0
645904,156150,059035342X,0
645932,156150,0671027360,6
645963,156150,0679429220,0
645979,156150,0679746048,8
645986,156150,0679781587,0
646010,156150,0684874350,0
646043,156150,0743237188,0
646220,156150,1400034779,0
646631,156269,0061009059,0
646670,156269,0156027321,0
646726,156269,0345387651,0
646869,156269,0439064872,7
646883,156269,044022165X,0
646890,156269,0440236673,0
646892,156269,044023722X,0
646893,156269,0440241073,0
646894,156269,0446364193,0
646905,156269,0446610038,0
646978,156269,0553279912,7
647014,156269,0671001795,0
647041,156269,0679429220,0
647060,156269,0684874350,9
650009,157273,0060392452,9
650011,157273,0060502258,0
650031,157273,0060938455,0
650038,157273,0061009059,0
650096,157273,0312195516,0
650105,157273,0312278586,0
650128,157273,0316096199,0
650133,157273,0316666343,8
650154,157273,0345353145,0
650217,157273,0375700757,0
650224,157273,0375707972,0
650226,157273,0375725784,0
650254,157273,0380789035,0
650275,157273,0385335482,6
650289,157273,0385504209,9
650349,157273,0439064872,9
650354,157273,0440206154,0
650355,157273,044021145X,0
650367,157273,0440224764,0
650533,157273,0553279912,0
650568,157273,059035342X,9
650589,157273,0671001795,0
650598,157273,0671021001,0
650745,157273,0804106304,8
650750,157273,0804114986,0
650753,157273,0805063897,0
650874,157273,0971880107,0
653175,158295,006101351X,0
653253,158295,0316666343,7
653257,158295,0316776963,0
653260,158295,0345313860,8
653264,158295,0345337662,0
653267,158295,0345351525,6
653285,158295,0345391055,0
653300,158295,0345443284,0
653359,158295,0380731851,8
653406,158295,0385265700,0
653407,158295,0385335482,5
653553,158295,0439064872,0
653566,158295,044021145X,6
653567,158295,0440211727,0
653570,158295,0440214041,6
653577,158295,0440220602,0
653582,158295,044022165X,6
653616,158295,044651652X,0
653636,158295,0446606812,0
653641,158295,0446611212,0
653642,158295,0446612545,6
653799,158295,0515131229,7
653924,158295,059035342X,0
653938,158295,0671001795,0
654206,158295,1400034779,0
655681,159033,0060930535,0
655683,159033,0060959037,0
655729,159033,0312195516,0
655747,159033,0312983271,0
655752,159033,0316601950,0
655761,159033,0345313860,0
655767,159033,0345342968,9
655778,159033,0345391055,8
655832,159033,0375706771,0
655833,159033,0375707972,0
655835,159033,0375726403,0
655845,159033,0380731851,0
655856,159033,0380789035,0
655889,159033,0385484518,0
655896,159033,0385504209,10
655981,159033,0440206154,0
655982,159033,044021145X,0
655983,159033,0440214041,0
655990,159033,0440226104,0
655994,159033,044023722X,9
656012,159033,0446310786,7
656014,159033,0446364193,0
656036,159033,0446605239,9
656041,159033,0446608955,0
656043,159033,0446610038,0
656048,159033,0446672211,0
656214,159033,0553572997,0
656226,159033,059035342X,0
656243,159033,0671003755,0
656251,159033,0671027360,9
656307,159033,067976402X,0
656309,159033,0679781587,0
656375,159033,080410526X,0
656443,159033,0971880107,0
662675,160819,0060502258,10
662686,160819,0060934417,0
662691,160819,0060976845,0
662724,160819,014028009X,0
662734,160819,0142000205,10
662766,160819,0312195516,0
662771,160819,0312291639,10
662773,160819,0312305060,0
662791,160819,0316569321,10
662806,160819,0345387651,0
662808,160819,0345417623,0
662816,160819,0345443284,0
662837,160819,0375700757,0
662839,160819,0375706771,10
662842,160819,0375725784,10
662843,160819,0375727345,10
662861,160819,0385265700,0
662862,160819,0385335482,0
662868,160819,0385484518,0
662871,160819,0385504209,0
662874,160819,0385720106,0
662877,160819,0385722206,0
662915,160819,0440226430,0
662916,160819,0440234743,0
662920,160819,044023722X,0
662927,160819,0446606812,0
662931,160819,0446612545,0
662934,160819,0446672211,0
662967,160819,0452282152,0
662968,160819,0452282829,10
663038,160819,0679429220,10
663050,160819,0679746048,10
663056,160819,067976402X,0
663118,160819,0804114986,0
663161,160819,0971880107,0
665140,161752,0061009059,0
665143,161752,006101351X,0
665175,161752,0345353145,0
665178,161752,0345370775,0
665180,161752,0345391055,0
665267,161752,0440213525,0
665270,161752,0440220602,0
665271,161752,044022165X,0
665276,161752,0440225701,0
665296,161752,0446606812,0
665393,161752,0553279912,0
665417,161752,0671001795,7
665461,161752,080410753X,0
666432,162052,006101351X,9
666475,162052,0316569321,10
666507,162052,0375725784,9
666522,162052,0385722206,10
666568,162052,0449212602,0
666605,162052,0553268880,0
666609,162052,0553279912,10
666762,162052,0971880107,0
666763,162052,1400034779,0
668157,162639,0060928336,0
668162,162639,0060976845,9
668165,162639,0060987103,5
668169,162639,0061009059,0
668212,162639,014028009X,8
668214,162639,0140293248,0
668221,162639,0142001740,0
668286,162639,0312291639,0
668328,162639,0312983271,0
668348,162639,0316601950,0
668365,162639,0345353145,6
668366,162639,0345370775,9
668458,162639,0380730138,0
668459,162639,0380731851,7
668495,162639,0385265700,0
668530,162639,0385720106,7
668608,162639,0440211727,9
668614,162639,0440222656,0
668618,162639,0440224675,0
668623,162639,0440226430,8
668680,162639,0446608955,8
668762,162639,0452282829,0
668802,162639,0515131229,0
668833,162639,0553268880,0
668882,162639,059035342X,9
668913,162639,0671021001,0
668926,162639,0671510053,6
668967,162639,067976402X,8
668969,162639,0679781587,8
669022,162639,0743237188,0
669030,162639,0743418174,0
669153,162639,080410526X,9
669199,162639,0842329129,10
669295,162639,0971880107,0
669620,162738,0140293248,6
669626,162738,0156027321,9
669632,162738,0312291639,0
669653,162738,0345339703,10
669659,162738,0345378490,0
669660,162738,0345380371,0
669661,162738,0345391055,0
669684,162738,0380731851,0
669698,162738,0385504209,8
669743,162738,044021145X,7
669744,162738,0440211727,5
669747,162738,0440214041,7
669748,162738,0440221471,8
669749,162738,0440224675,1
669750,162738,0440226430,0
669852,162738,0553279912,0
669925,162738,0743418174,0
669962,162738,0805063897,0
676043,164533,0345342968,0
676056,164533,0385722206,0
676143,164533,0804106304,0
676197,164533,0971880107,0
678802,165308,0060502258,0
678813,165308,0060928336,8
678814,165308,0060934417,0
678816,165308,0060959037,9
678817,165308,0060976845,0
678818,165308,0060987103,9
678821,165308,0061009059,10
678843,165308,014028009X,10
678855,165308,0312195516,7
678857,165308,0312278586,0
678867,165308,0312983271,0
678871,165308,0316284955,8
678872,165308,0316569321,0
678934,165308,0375706771,7
678935,165308,0375727345,8
678957,165308,0380730138,0
678969,165308,0385504209,0
678984,165308,0439064872,10
678993,165308,0440236673,0
678995,165308,044023722X,8
679113,165308,0671021001,0
679118,165308,067976402X,0
679119,165308,0679781587,0
679127,165308,068484477X,0
679137,165308,0743418174,0
679239,165319,0060938455,6
679263,165319,0156027321,6
679267,165319,0312195516,0
679276,165319,0316666343,0
679277,165319,0316776963,0
679293,165319,0345342968,0
679295,165319,0345361792,0
679314,165319,0375726403,0
679315,165319,0375727345,6
679336,165319,0380789035,8
679371,165319,0440224675,0
679373,165319,044023722X,0
679435,165319,0452282152,6
679487,165319,0671021001,0
679497,165319,0671510053,0
679530,165319,0684874350,0
679569,165319,0804114986,0
679615,165319,1400034779,0
681543,166123,0312195516,0
681577,166123,0316601950,0
681612,166123,0345313860,0
681627,166123,0345339681,10
681628,166123,0345339703,0
681632,166123,0345342968,0
681651,166123,0345370775,0
681666,166123,0345391055,0
681858,166123,0380731851,0
681884,166123,0385492081,0
681961,166123,0440211727,0
681971,166123,0440220602,0
681973,166123,0440221471,0
681979,166123,0440226104,0
681980,166123,0440226430,0
681986,166123,044023722X,0
682108,166123,0446610038,0
682114,166123,0446612545,5
682323,166123,0553279912,0
682397,166123,0553572997,0
682443,166123,0671001795,0
682445,166123,0671003755,0
682551,166123,0679781587,0
682609,166123,0804106304,0
683644,166596,0060928336,0
683646,166596,0060938455,0
683659,166596,006101351X,0
683744,166596,014028009X,0
683830,166596,0312983271,0
683832,166596,0316096199,0
683836,166596,0316601950,8
683859,166596,0345353145,0
683863,166596,0345361792,0
683877,166596,0345380371,0
683881,166596,0345387651,0
683890,166596,0345417623,0
683899,166596,0345443284,0
683952,166596,0375706771,0
683954,166596,0375725784,9
683955,166596,0375726403,0
683986,166596,0380730138,0
684034,166596,0385484518,0
684040,166596,0385720106,9
684128,166596,0440206154,0
684132,166596,0440211727,0
684137,166596,0440214041,0
684146,166596,0440220602,0
684148,166596,0440222656,0
684168,166596,044023722X,0
684170,166596,0440241073,0
684206,166596,044651652X,0
684219,166596,0446606812,0
684223,166596,0446672211,0
684314,166596,0452282152,0
684382,166596,0553268880,0
684442,166596,059035342X,0
684469,166596,0671001795,0
684476,166596,0671021001,0
684532,166596,067976402X,0
684547,166596,068484477X,0
684663,166596,0804106304,9
684666,166596,080410753X,0
684678,166596,0805063897,0
684823,166596,1558743669,0
686972,167471,0060928336,0
686975,167471,0060976845,9
686977,167471,0061009059,9
686978,167471,006101351X,0
687027,167471,0142000205,0
687038,167471,0312195516,0
687048,167471,0316666343,5
687049,167471,0316776963,0
687062,167471,0345337662,0
687064,167471,0345361792,0
687068,167471,0345378490,0
687070,167471,0345391055,0
687090,167471,0375707972,0
687091,167471,0375727345,0
687098,167471,0380731851,0
687109,167471,0385492081,9
687145,167471,0440206154,0
687149,167471,044021145X,0
687151,167471,0440211727,0
687153,167471,0440213525,0
687154,167471,0440214041,0
687163,167471,0440220602,0
687167,167471,0440221471,0
687168,167471,044022165X,0
687169,167471,0440222656,0
687174,167471,0440225701,0
687201,167471,0446606812,0
687230,167471,0452282152,0
687232,167471,0452282829,8
687271,167471,0553572997,0
687292,167471,0671021001,7
687330,167471,068484477X,0
687392,167471,0804106304,0
687450,167471,0971880107,0
688490,167800,0060928336,0
688492,167800,0060976845,0
688531,167800,0312305060,0
688549,167800,0316601950,0
688551,167800,0316666343,0
688565,167800,0345342968,0
688575,167800,0345380371,0
688584,167800,0345417623,0
688771,167800,0375700757,0
688772,167800,0375707972,0
688773,167800,0375727345,0
688865,167800,0385504209,0
688912,167800,0439064872,8
688914,167800,043935806X,0
688930,167800,044021145X,0
688943,167800,0440221471,0
688946,167800,0440222656,0
688950,167800,0440226430,8
688952,167800,0440234743,0
688955,167800,044023722X,0
688978,167800,0446364193,0
688987,167800,0446605239,0
688990,167800,0446610038,0
688994,167800,0446612545,9
689109,167800,0515131229,0
689130,167800,0553268880,0
689131,167800,0553279912,0
689235,167800,0684872153,0
689482,167800,0971880107,3
691314,168245,0345313860,0
691317,168245,0345337662,0
691319,168245,0345351525,0
691419,168245,0440222656,10
691923,168387,006101351X,0
692026,168387,0385504209,0
692085,168387,0671027360,8
692111,168387,0679429220,8
693959,169233,006101351X,0
693978,169233,0142001740,0
694005,169233,0316666343,0
694009,169233,0345342968,0
694013,169233,0345361792,0
694017,169233,0345378490,7
694038,169233,0375700757,7
694039,169233,0375706771,0
694044,169233,0380730138,0
694050,169233,0385265700,0
694055,169233,0385504209,0
694056,169233,0385720106,0
694111,169233,0440221471,0
694117,169233,044023722X,0
694137,169233,0446612545,7
694187,169233,0553268880,0
694253,169233,0679746048,5
694255,169233,067976402X,0
694270,169233,0743237188,0
697263,170184,0316096199,7
697343,170184,0440222656,0
697347,170184,0446310786,0
697367,170184,0452282152,0
697431,170184,0671021001,0
697528,170184,0971880107,0
697533,170184,1400034779,0
697796,170229,0060976845,0
697797,170229,0061009059,0
697920,170229,0345337662,0
697923,170229,0345342968,0
697929,170229,0345378490,0
697977,170229,0380789035,0
697988,170229,0385335482,0
698056,170229,0440226430,0
698073,170229,0446310786,0
698206,170229,059035342X,0
698266,170229,0679781587,0
698552,170229,1400034779,0
699820,170518,006101351X,0
699858,170518,014028009X,0
699896,170518,0312983271,0
699918,170518,0345351525,0
699919,170518,0345353145,0
699921,170518,0345370775,0
699927,170518,0345387651,0
699943,170518,0345443284,0
700028,170518,0375706771,0
700141,170518,0440206154,0
700145,170518,044021145X,0
700146,170518,0440211727,0
700149,170518,0440214041,0
700154,170518,044022165X,0
700155,170518,0440222656,0
700158,170518,0440224764,0
700160,170518,0440226104,0
700162,170518,0440226430,0
700163,170518,0440234743,0
700189,170518,0446364193,0
700211,170518,0446608955,0
700213,170518,0446610038,0
700216,170518,0446611212,0
700220,170518,0446672211,0
700304,170518,0452282829,0
700411,170518,0553572997,0
700440,170518,0671001795,0
700445,170518,0671021001,0
700456,170518,0671510053,0
700497,170518,0679429220,0
700512,170518,0679781587,0
700551,170518,080410526X,0
704059,171118,0316666343,0
704150,171118,0345339703,8
704184,171118,0345370775,0
704474,171118,0440214041,4
704478,171118,044023722X,0
704544,171118,0446310786,8
704830,171118,0553268880,0
705131,171118,067976402X,0
705481,171118,0804106304,7
705483,171118,080410753X,7
705843,171118,0971880107,0
705846,171118,1400034779,0
708347,172030,0312195516,0
708372,172030,0316096199,0
708379,172030,0316666343,0
708382,172030,0345313860,0
708927,172030,0440226430,0
708970,172030,0446611212,0
709139,172030,0515131229,0
709164,172030,0553279912,0
709216,172030,059035342X,0
709326,172030,067976402X,0
709327,172030,0679781587,0
709490,172030,0842329129,0
710891,172512,0060928336,10
710892,172512,0060976845,10
710906,172512,0142001740,9
710908,172512,0312195516,0
710910,172512,0312291639,0
710920,172512,0316666343,9
711002,172512,0385265700,0
711009,172512,0385484518,0
711028,172512,0439064872,10
711037,172512,0440206154,0
711039,172512,0440211727,8
711043,172512,0440220602,0
711049,172512,0440224764,0
711051,172512,0440226430,0
711053,172512,0440236673,0
711054,172512,044023722X,9
711058,172512,0446364193,0
711062,172512,0446606812,8
711064,172512,0446608955,0
711114,172512,0553279912,0
711125,172512,0553572997,0
711129,172512,059035342X,10
711136,172512,0671003755,0
711180,172512,0679429220,0
711183,172512,0743418174,0
711242,172512,0971880107,0
711677,172742,0060392452,0
711678,172742,0060502258,9
711694,172742,0060928336,0
711695,172742,0060934417,0
711700,172742,0060976845,10
711701,172742,0060987103,0
711803,172742,0142000205,9
711804,172742,0142001740,0
711905,172742,0312278586,0
711934,172742,0312983271,0
711945,172742,0316284955,0
711952,172742,0316601950,10
711977,172742,0345313860,6
712000,172742,0345380371,0
712025,172742,0345443284,0
712055,172742,0375706771,0
712093,172742,0380730138,0
712095,172742,0380731851,0
712140,172742,0385265700,0
712151,172742,0385492081,0
712153,172742,0385504209,0
712155,172742,0385720106,0
712357,172742,0440211727,0
712364,172742,0440214041,0
712373,172742,0440220602,0
712374,172742,0440221471,0
712375,172742,044022165X,0
712381,172742,0440224764,0
712384,172742,0440234743,0
712387,172742,044023722X,0
712389,172742,0440241073,8
712446,172742,0446608955,0
712540,172742,0452282829,0
712712,172742,0553572997,10
712788,172742,0671003755,0
713048,172742,080410753X,0
714769,173291,014028009X,0
714771,173291,0142001740,0
714780,173291,0312305060,0
714789,173291,0345387651,0
714827,173291,0440222656,0
714831,173291,0440224675,0
714842,173291,0446310786,0
714854,173291,0446672211,0
714891,173291,0553279912,0
715023,173291,0743418174,0
715334,173415,0060934417,10
715368,173415,0156027321,0
715380,173415,0312195516,0
715384,173415,0312278586,0
715387,173415,0312305060,0
715402,173415,0316096199,0
715403,173415,0316284955,8
715404,173415,0316666343,7
715405,173415,0316776963,0
715419,173415,0345370775,0
715424,173415,0345380371,0
715437,173415,0345417623,0
715442,173415,0345443284,0
715456,173415,0375727345,0
715496,173415,0385492081,0
715560,173415,0439064872,7
715581,173415,0440234743,0
715605,173415,0446605239,0
715610,173415,0446608955,0
715692,173415,0553572997,0
715701,173415,059035342X,10
715727,173415,0671001795,6
715772,173415,067976402X,0
715782,173415,0684874350,0
715793,173415,0743237188,0
715795,173415,0743418174,9
715826,173415,0804106304,0
715827,173415,080410753X,0
715831,173415,0805063897,0
715853,173415,0842329129,0
715876,173415,1400034779,0
715878,173415,1558743669,7
716381,173632,0971880107,0
720006,174304,0060928336,0
720008,174304,0060930535,0
720009,174304,0060934417,0
720016,174304,0060987103,0
720175,174304,0312195516,0
720177,174304,0312278586,8
720188,174304,0316096199,0
720194,174304,0316601950,0
720195,174304,0316666343,8
720197,174304,0316769487,10
720198,174304,0316776963,0
720234,174304,0375700757,0
720237,174304,0375706771,0
720238,174304,0375707972,0
720240,174304,0375727345,0
720256,174304,0380730138,0
720272,174304,0385265700,0
720277,174304,0385335482,0
720292,174304,0385504209,9
720362,174304,0440211727,0
720368,174304,0440224675,0
720369,174304,0440226430,0
720370,174304,0440236673,0
720396,174304,0446310786,8
720401,174304,044651652X,0
720409,174304,0446605239,0
720410,174304,0446606812,0
720412,174304,0446608955,0
720427,174304,0449212602,0
720549,174304,0553572997,0
720616,174304,0671003755,6
720713,174304,0679429220,0
720726,174304,0679746048,0
720729,174304,0679781587,0
720752,174304,0684872153,0
720841,174304,080410526X,0
720843,174304,0804106304,0
720844,174304,080410753X,0
720846,174304,0804114986,0
721007,174304,0971880107,0
721028,174304,1558743669,0
722468,174791,0345370775,0
722742,174791,059035342X,0
724064,175003,0060502258,0
724083,175003,0061009059,0
724193,175003,0312195516,0
724197,175003,0312278586,0
724248,175003,0312983271,0
724272,175003,0316601950,0
724274,175003,0316666343,0
724283,175003,0345370775,0
724284,175003,0345380371,0
724379,175003,0375706771,0
724380,175003,0375707972,0
724400,175003,0380730138,0
724402,175003,0380731851,0
724450,175003,0385335482,0
724452,175003,0385492081,0
724454,175003,0385720106,0
724550,175003,043935806X,10
724562,175003,0440206154,0
724571,175003,0440211727,0
724584,175003,0440220602,0
724587,175003,0440222656,0
724609,175003,0440226104,0
724610,175003,0440226430,0
724625,175003,044023722X,0
724628,175003,0440241073,0
724640,175003,0446364193,0
724643,175003,044651652X,0
724664,175003,0446605239,0
724673,175003,0446606812,0
724690,175003,0446610038,0
725045,175003,059035342X,10
725079,175003,0671001795,0
725171,175003,067976402X,0
725182,175003,0684872153,0
725197,175003,0743237188,0
725211,175003,0743418174,0
725326,175003,0786868716,0
725338,175003,080410526X,0
725539,175003,0971880107,0
728809,175886,0679781587,0
729064,175886,0971880107,0
731871,177072,0060987103,0
731874,177072,0061009059,0
731897,177072,0156027321,0
731905,177072,0312291639,0
731916,177072,0312983271,0
731920,177072,0316601950,8
731929,177072,0345353145,0
732018,177072,0385504209,0
732050,177072,0440211727,7
732051,177072,0440213525,9
732052,177072,0440214041,9
732054,177072,0440220602,8
732056,177072,0440222656,0
732058,177072,0440225701,0
732061,177072,0440241073,8
732075,177072,0446611212,9
732197,177072,0743418174,0
732226,177072,0804106304,0
732227,177072,080410753X,0
732229,177072,0804114986,0
732261,177072,0842329129,7
732295,177072,1400034779,0
734278,177458,0061009059,8
734390,177458,0312195516,0
734460,177458,0312983271,7
734477,177458,0316666343,0
734511,177458,0345313860,0
734523,177458,0345353145,7
734526,177458,0345361792,0
734529,177458,0345370775,8
734535,177458,0345391055,0
734579,177458,0375727345,0
734631,177458,0385335482,0
734642,177458,0385492081,0
734647,177458,0385504209,0
734730,177458,0440211727,0
734732,177458,0440221471,0
734736,177458,0440236673,0
734811,177458,0446606812,5
734813,177458,0446610038,7
734976,177458,0553268880,0
735002,177458,0553572997,0
735623,177458,0842329129,5
735771,177458,0971880107,0
737638,178181,0060502258,0
737642,178181,0060976845,0
737666,178181,0156027321,0
737716,178181,0345370775,0
737718,178181,0345378490,0
737721,178181,0345391055,0
737773,178181,044021145X,0
737774,178181,0440211727,0
737776,178181,0440214041,0
737778,178181,0440236673,0
737779,178181,0440241073,0
737788,178181,0446364193,0
737789,178181,044651652X,0
737813,178181,0452282152,0
737853,178181,059035342X,0
737867,178181,0671510053,0
737890,178181,0679429220,8
737900,178181,0684874350,0
737950,178181,080410526X,0
737951,178181,0804106304,0
739266,178667,0060502258,3
739270,178667,0060928336,0
739271,178667,0060930535,0
739273,178667,0060938455,7
739274,178667,0060959037,0
739275,178667,0060976845,0
739279,178667,0061009059,0
739290,178667,014028009X,0
739296,178667,0142001740,9
739303,178667,0312195516,0
739308,178667,0312278586,0
739309,178667,0312305060,7
739318,178667,0316601950,0
739327,178667,0345342968,0
739329,178667,0345361792,0
739330,178667,0345370775,0
739342,178667,0345443284,0
739367,178667,0375700757,0
739370,178667,0375707972,0
739379,178667,0380731851,0
739382,178667,0380789035,0
739393,178667,0385492081,0
739394,178667,0385504209,0
739400,178667,0385722206,0
739437,178667,044021145X,0
739440,178667,0440213525,0
739444,178667,0440221471,5
739447,178667,0440225701,0
739448,178667,0440226104,0
739449,178667,0440226430,0
739454,178667,044023722X,3
739461,178667,044651652X,0
739469,178667,0446605239,0
739471,178667,0446606812,0
739474,178667,0446611212,0
739476,178667,0446612545,0
739524,178667,0515131229,5
739535,178667,0553268880,0
739557,178667,059035342X,0
739567,178667,0671003755,0
739572,178667,0671027360,0
739591,178667,0679429220,0
739594,178667,0679746048,0
739596,178667,067976402X,0
739603,178667,0684874350,0
739645,178667,0804106304,0
739647,178667,0804114986,0
739664,178667,1400034779,0
739670,178667,1558743669,0
742274,179733,0060502258,0
742280,179733,0060928336,0
742291,179733,014028009X,10
742303,179733,0312291639,0
742315,179733,0345313860,0
742317,179733,0345337662,0
742320,179733,0345351525,0
742321,179733,0345387651,0
742390,179733,0439064872,0
742439,179733,0440226430,0
742463,179733,0446605239,0
742466,179733,0446672211,10
742489,179733,0452282829,0
742558,179733,0743418174,0
742596,179733,0971880107,0
744090,179978,0060928336,0
744138,179978,0312291639,0
744139,179978,0316096199,0
744144,179978,0316666343,0
744229,179978,043935806X,10
744269,179978,0446608955,0
744274,179978,0449212602,0
744398,179978,0671027360,0
744487,179978,0804106304,0
744543,179978,1400034779,0
746383,180651,0060502258,2
746393,180651,0060934417,8
746396,180651,0060938455,7
746545,180651,0316569321,0
746547,180651,0316666343,7
746595,180651,0345351525,0
746596,180651,0345361792,0
746620,180651,0375707972,0
746648,180651,0385504209,0
746652,180651,0385722206,0
746685,180651,0440225701,0
746687,180651,044023722X,0
746706,180651,0446610038,7
746707,180651,0446611212,0
746725,180651,0452282152,0
746819,180651,0684874350,0
746924,180651,080410753X,0
746931,180651,0842329129,0
748866,181176,0060502258,0
748897,181176,0060976845,0
748900,181176,0060987103,0
748904,181176,006101351X,9
748969,181176,0316284955,0
748970,181176,0316601950,0
748977,181176,0345342968,10
748978,181176,0345353145,9
748979,181176,0345361792,0
748984,181176,0345387651,0
749009,181176,0375700757,0
749015,181176,0375707972,0
749019,181176,0375727345,0
749027,181176,0380731851,0
749030,181176,0380789035,0
749037,181176,0385265700,0
749096,181176,0440221471,0
749098,181176,0440222656,0
749099,181176,0440224764,0
749101,181176,0440226104,0
749102,181176,044023722X,0
749110,181176,0446310786,8
749121,181176,0446605239,10
749186,181176,0553279912,0
749200,181176,059035342X,9
749301,181176,0743237188,0
749302,181176,0743418174,0
749323,181176,0786868716,0
749493,181176,0971880107,0
751423,182085,0060934417,0
751469,182085,0142001740,9
751486,182085,0312278586,0
751504,182085,0312983271,0
751506,182085,0316284955,0
751507,182085,0316601950,0
751522,182085,0345339703,0
752191,182085,0375726403,0
752192,182085,0375727345,0
752296,182085,0385265700,0
752297,182085,0385335482,0
752339,182085,0440211727,0
752342,182085,0440214041,0
752356,182085,0440226430,0
752363,182085,044023722X,0
752398,182085,0446605239,0
752418,182085,0446612545,0
752419,182085,0446672211,0
752554,182085,0515131229,0
752698,182085,068484477X,0
752753,182085,080410753X,0
752909,182085,0971880107,0
755612,182987,0345339703,0
755677,182987,0440206154,0
755735,182987,0553268880,0
755777,182987,067976402X,0
755840,182987,0804106304,0
759901,183995,0060392452,10
759967,183995,0345361792,0
759971,183995,0345380371,5
760006,183995,0385484518,10
760040,183995,0440211727,0
760041,183995,0440214041,0
760044,183995,0440225701,0
760045,183995,044023722X,0
760058,183995,044651652X,7
760075,183995,0449212602,0
760119,183995,0553279912,10
760222,183995,080410526X,0
760951,184299,0060938455,0
760955,184299,0060987103,7
760960,184299,006101351X,0
761037,184299,0312278586,0
761083,184299,0345313860,0
761111,184299,0345337662,0
761112,184299,0345339681,0
761113,184299,0345339703,0
761133,184299,0345370775,0
761138,184299,0345387651,0
761207,184299,0380789035,0
761278,184299,0385492081,0
761405,184299,044021145X,0
761406,184299,0440211727,0
761407,184299,0440214041,0
761411,184299,0440220602,0
761413,184299,044022165X,0
761414,184299,0440222656,0
761422,184299,044023722X,0
761467,184299,0446310786,9
761477,184299,0446364193,0
761483,184299,044651652X,0
761495,184299,0446611212,0
761518,184299,0449212602,0
761667,184299,0553279912,7
761698,184299,0553572997,0
761711,184299,059035342X,0
761797,184299,0671510053,0
761950,184299,0786868716,0
761978,184299,0804114986,0
762156,184299,0971880107,0
764800,185233,0060502258,0
764810,185233,0060930535,0
764816,185233,006101351X,9
764867,185233,0140293248,0
